State,year,month,tavg,pcp
South Dakota,1999,10,47.8,0.44
South Dakota,1999,11,42.4,0.21
South Dakota,1999,12,29.1,0.18
South Dakota,2000,1,21.1,0.38
South Dakota,2000,2,30.1,0.72
South Dakota,2000,3,39.3,1.27
South Dakota,2000,4,45.0,2.63
South Dakota,2000,5,58.1,3.24
South Dakota,2000,6,64.4,2.7
South Dakota,2000,7,73.0,2.52
South Dakota,2000,8,73.2,1.46
South Dakota,2000,9,62.3,0.61
South Dakota,2000,10,50.1,1.31
South Dakota,2000,11,24.4,1.86
South Dakota,2000,12,10.5,0.42
South Dakota,2001,1,22.7,0.82
South Dakota,2001,2,12.4,0.87
South Dakota,2001,3,29.8,0.46
South Dakota,2001,4,46.1,3.84
South Dakota,2001,5,57.8,2.48
South Dakota,2001,6,66.0,3.2
South Dakota,2001,7,74.6,3.8
South Dakota,2001,8,73.4,0.7
South Dakota,2001,9,62.1,1.8
South Dakota,2001,10,47.5,0.96
South Dakota,2001,11,40.8,1.19
South Dakota,2001,12,24.7,0.06
South Dakota,2002,1,24.1,0.28
South Dakota,2002,2,29.6,0.18
South Dakota,2002,3,22.2,0.95
South Dakota,2002,4,44.5,1.29
South Dakota,2002,5,52.4,1.64
South Dakota,2002,6,70.4,1.55
South Dakota,2002,7,77.3,1.79
South Dakota,2002,8,70.4,3.27
South Dakota,2002,9,62.7,1.59
South Dakota,2002,10,39.5,1.46
South Dakota,2002,11,34.5,0.06
South Dakota,2002,12,27.3,0.24
South Dakota,2003,1,19.8,0.45
South Dakota,2003,2,18.8,0.63
South Dakota,2003,3,32.1,0.94
South Dakota,2003,4,47.9,2.28
South Dakota,2003,5,55.0,2.79
South Dakota,2003,6,63.9,3.61
South Dakota,2003,7,74.4,1.63
South Dakota,2003,8,74.8,1.12
South Dakota,2003,9,60.0,1.81
South Dakota,2003,10,51.8,0.84
South Dakota,2003,11,27.6,0.74
South Dakota,2003,12,26.6,0.29
South Dakota,2004,1,16.1,0.33
South Dakota,2004,2,22.9,0.46
South Dakota,2004,3,38.4,1.61
South Dakota,2004,4,47.9,0.88
South Dakota,2004,5,55.6,3.7
South Dakota,2004,6,62.1,2.64
South Dakota,2004,7,70.8,2.86
South Dakota,2004,8,66.1,1.78
South Dakota,2004,9,63.0,3.88
South Dakota,2004,10,48.8,2.2
South Dakota,2004,11,36.6,0.36
South Dakota,2004,12,27.2,0.09
South Dakota,2005,1,16.8,0.37
South Dakota,2005,2,29.3,0.39
South Dakota,2005,3,34.9,0.69
South Dakota,2005,4,48.2,2.07
South Dakota,2005,5,54.0,3.7
South Dakota,2005,6,67.9,5.04
South Dakota,2005,7,74.4,1.66
South Dakota,2005,8,71.0,1.93
South Dakota,2005,9,65.5,2.14
South Dakota,2005,10,49.2,0.9
South Dakota,2005,11,36.8,1.07
South Dakota,2005,12,20.1,0.74
South Dakota,2006,1,32.2,0.3
South Dakota,2006,2,23.3,0.29
South Dakota,2006,3,32.4,1.35
South Dakota,2006,4,50.2,2.36
South Dakota,2006,5,58.2,1.2
South Dakota,2006,6,69.1,1.77
South Dakota,2006,7,78.2,0.75
South Dakota,2006,8,72.2,3.05
South Dakota,2006,9,56.8,3.4
South Dakota,2006,10,44.4,0.38
South Dakota,2006,11,33.7,0.35
South Dakota,2006,12,27.0,0.73
South Dakota,2007,1,20.1,0.19
South Dakota,2007,2,15.2,0.9
South Dakota,2007,3,40.2,2.13
South Dakota,2007,4,42.9,2.21
South Dakota,2007,5,60.0,4.53
South Dakota,2007,6,68.2,3.22
South Dakota,2007,7,76.5,0.93
South Dakota,2007,8,71.4,4.0
South Dakota,2007,9,62.6,1.49
South Dakota,2007,10,50.2,2.68
South Dakota,2007,11,34.9,0.05
South Dakota,2007,12,19.4,0.61
South Dakota,2008,1,16.2,0.22
South Dakota,2008,2,19.1,0.38
South Dakota,2008,3,32.2,0.9
South Dakota,2008,4,42.1,1.72
South Dakota,2008,5,53.0,4.06
South Dakota,2008,6,63.8,5.04
South Dakota,2008,7,72.7,2.96
South Dakota,2008,8,71.2,1.56
South Dakota,2008,9,60.3,2.11
South Dakota,2008,10,47.2,2.86
South Dakota,2008,11,34.2,1.15
South Dakota,2008,12,14.1,0.71
South Dakota,2009,1,16.7,0.4
South Dakota,2009,2,23.4,1.0
South Dakota,2009,3,30.0,1.75
South Dakota,2009,4,42.3,1.86
South Dakota,2009,5,55.8,1.27
South Dakota,2009,6,63.2,3.49
South Dakota,2009,7,67.9,3.45
South Dakota,2009,8,67.4,2.87
South Dakota,2009,9,63.0,1.3
South Dakota,2009,10,39.5,3.94
South Dakota,2009,11,40.0,0.11
South Dakota,2009,12,13.5,1.15
South Dakota,2010,1,14.8,0.61
South Dakota,2010,2,14.6,0.6
South Dakota,2010,3,36.3,1.19
South Dakota,2010,4,49.3,2.38
South Dakota,2010,5,54.2,3.69
South Dakota,2010,6,65.9,4.92
South Dakota,2010,7,72.4,3.73
South Dakota,2010,8,73.6,2.02
South Dakota,2010,9,59.1,3.26
South Dakota,2010,10,51.6,1.0
South Dakota,2010,11,32.1,0.33
South Dakota,2010,12,17.7,0.95
South Dakota,2011,1,13.0,0.93
South Dakota,2011,2,16.3,1.13
South Dakota,2011,3,27.3,1.05
South Dakota,2011,4,43.1,2.29
South Dakota,2011,5,53.0,4.5
South Dakota,2011,6,64.7,4.52
South Dakota,2011,7,75.9,3.15
South Dakota,2011,8,71.6,2.32
South Dakota,2011,9,59.9,0.63
South Dakota,2011,10,51.3,1.11
South Dakota,2011,11,34.4,0.24
South Dakota,2011,12,26.8,0.26
South Dakota,2012,1,25.4,0.41
South Dakota,2012,2,25.7,1.13
South Dakota,2012,3,47.0,0.37
South Dakota,2012,4,50.2,3.06
South Dakota,2012,5,58.3,2.79
South Dakota,2012,6,70.4,2.18
South Dakota,2012,7,78.7,1.54
South Dakota,2012,8,71.0,1.12
South Dakota,2012,9,62.6,0.2
South Dakota,2012,10,45.6,0.83
South Dakota,2012,11,34.9,0.32
South Dakota,2012,12,21.4,0.63
South Dakota,2013,1,19.4,0.45
South Dakota,2013,2,23.8,0.7
South Dakota,2013,3,28.1,0.67
South Dakota,2013,4,36.9,2.33
South Dakota,2013,5,55.9,4.82
South Dakota,2013,6,65.3,3.12
South Dakota,2013,7,71.8,2.47
South Dakota,2013,8,71.6,2.41
South Dakota,2013,9,65.8,1.91
South Dakota,2013,10,44.3,5.01
South Dakota,2013,11,32.1,0.3
South Dakota,2013,12,13.5,0.75
South Dakota,2014,1,18.3,0.24
South Dakota,2014,2,13.9,0.36
South Dakota,2014,3,29.4,0.76
South Dakota,2014,4,43.4,1.97
South Dakota,2014,5,55.6,2.42
South Dakota,2014,6,64.2,5.89
South Dakota,2014,7,69.5,1.04
South Dakota,2014,8,69.3,4.04
South Dakota,2014,9,60.5,1.61
South Dakota,2014,10,50.3,0.57
South Dakota,2014,11,25.6,0.62
South Dakota,2014,12,24.2,0.67
South Dakota,2015,1,22.7,0.27
South Dakota,2015,2,19.5,0.34
South Dakota,2015,3,39.0,0.24
South Dakota,2015,4,47.7,0.87
South Dakota,2015,5,53.8,5.72
South Dakota,2015,6,67.6,4.05
South Dakota,2015,7,72.1,3.02
South Dakota,2015,8,69.8,3.36
South Dakota,2015,9,65.9,1.33
South Dakota,2015,10,51.6,1.44
South Dakota,2015,11,36.4,1.02
South Dakota,2015,12,24.3,1.12
South Dakota,2016,1,19.8,0.27
South Dakota,2016,2,31.2,0.58
South Dakota,2016,3,40.1,1.04
South Dakota,2016,4,46.3,3.76
South Dakota,2016,5,56.7,2.54
South Dakota,2016,6,70.7,1.78
South Dakota,2016,7,73.0,2.74
South Dakota,2016,8,71.0,2.61
South Dakota,2016,9,62.4,1.97
South Dakota,2016,10,51.6,1.23
South Dakota,2016,11,42.0,0.91
South Dakota,2016,12,15.4,1.25
South Dakota,2017,1,16.5,0.68
South Dakota,2017,2,29.4,0.37
South Dakota,2017,3,35.5,0.66
South Dakota,2017,4,46.1,1.94
South Dakota,2017,5,56.0,2.12
South Dakota,2017,6,68.1,2.19
South Dakota,2017,7,76.0,2.12
South Dakota,2017,8,67.4,3.17
South Dakota,2017,9,61.8,2.49
South Dakota,2017,10,48.0,1.24
South Dakota,2017,11,34.7,0.23
South Dakota,2017,12,21.7,0.42
South Dakota,2018,1,18.1,0.3
South Dakota,2018,2,11.6,0.94
South Dakota,2018,3,30.4,1.53
South Dakota,2018,4,36.7,1.7
South Dakota,2018,5,62.1,2.71
South Dakota,2018,6,69.3,4.78
South Dakota,2018,7,72.2,3.4
South Dakota,2018,8,69.9,1.94
South Dakota,2018,9,61.5,2.55
South Dakota,2018,10,43.2,1.7
South Dakota,2018,11,29.3,0.73
South Dakota,2018,12,25.3,0.97
South Dakota,2019,1,18.0,0.49
South Dakota,2019,2,6.1,1.01
South Dakota,2019,3,25.1,1.69
South Dakota,2019,4,44.2,2.64
South Dakota,2019,5,50.4,5.9
South Dakota,2019,6,66.3,2.63
South Dakota,2019,7,72.1,5.45
South Dakota,2019,8,68.2,3.65
South Dakota,2019,9,63.1,3.9
South Dakota,2019,10,40.2,2.12
South Dakota,2019,11,31.1,0.94
South Dakota,2019,12,23.3,0.97
South Dakota,2020,1,20.1,0.41
South Dakota,2020,2,23.5,0.42
South Dakota,2020,3,36.4,0.78
South Dakota,2020,4,42.0,0.94
South Dakota,2020,5,54.2,2.71
South Dakota,2020,6,70.3,3.04
South Dakota,2020,7,73.5,3.34
South Dakota,2020,8,72.6,1.97
South Dakota,2020,9,60.4,0.74
South Dakota,2020,10,41.2,1.11
South Dakota,2020,11,38.6,0.36
South Dakota,2020,12,28.3,0.35
South Dakota,2021,1,26.5,0.31
South Dakota,2021,2,12.8,0.37
South Dakota,2021,3,39.4,1.21
South Dakota,2021,4,43.6,1.48
South Dakota,2021,5,55.0,2.25
South Dakota,2021,6,72.3,1.19
South Dakota,2021,7,75.3,2.47
South Dakota,2021,8,72.5,2.55
South Dakota,2021,9,65.0,2.03
South Dakota,2021,10,51.2,3.42
South Dakota,2021,11,38.2,0.24
South Dakota,2021,12,24.5,0.63
South Dakota,2022,1,19.1,0.21
South Dakota,2022,2,20.0,0.28
South Dakota,2022,3,33.4,0.43
South Dakota,2022,4,39.7,2.64
South Dakota,2022,5,55.4,3.41
South Dakota,2022,6,67.6,2.34
South Dakota,2022,7,74.6,2.79
South Dakota,2022,8,73.2,1.83
South Dakota,2022,9,65.4,0.59
South Dakota,2022,10,49.4,0.56
South Dakota,2022,11,29.2,0.49
South Dakota,2022,12,15.1,1.42
South Dakota,2023,1,19.9,0.8
South Dakota,2023,2,22.0,0.71
South Dakota,2023,3,23.9,1.11
South Dakota,2023,4,41.3,1.22
South Dakota,2023,5,61.2,2.97
South Dakota,2023,6,69.7,4.18
South Dakota,2023,7,70.8,2.56
South Dakota,2023,8,71.6,3.56
South Dakota,2023,9,64.8,2.26
South Dakota,2023,10,47.3,2.59
South Dakota,2023,11,37.0,0.19
South Dakota,2023,12,31.2,1.18
South Dakota,2024,1,16.4,0.35
South Dakota,2024,2,32.7,0.44
South Dakota,2024,3,34.1,0.68
South Dakota,2024,4,46.5,3.67
South Dakota,2024,5,56.5,2.98
South Dakota,2024,6,66.9,4.09
South Dakota,2024,7,72.9,2.0
South Dakota,2024,8,70.7,2.39
South Dakota,2024,9,68.2,0.5
South Dakota,2024,10,53.6,0.31
South Dakota,2024,11,34.3,1.16
South Dakota,2024,12,26.4,0.45
Tennessee,1985,1,28.5,3.03
Tennessee,1985,2,36.2,3.75
Tennessee,1985,3,51.4,2.84
Tennessee,1985,4,59.8,3.26
Tennessee,1985,5,66.4,3.52
Tennessee,1985,6,73.1,4.52
Tennessee,1985,7,76.5,3.91
Tennessee,1985,8,74.8,5.75
Tennessee,1985,9,68.3,2.44
Tennessee,1985,10,62.8,3.76
Tennessee,1985,11,55.5,4.71
Tennessee,1985,12,33.8,1.7
Tennessee,1986,1,35.9,0.99
Tennessee,1986,2,43.6,4.43
Tennessee,1986,3,49.1,2.79
Tennessee,1986,4,59.1,1.82
Tennessee,1986,5,67.2,4.77
Tennessee,1986,6,75.3,3.6
Tennessee,1986,7,80.1,2.97
Tennessee,1986,8,74.6,3.71
Tennessee,1986,9,72.3,4.0
Tennessee,1986,10,59.6,4.0
Tennessee,1986,11,49.9,7.5
Tennessee,1986,12,39.3,4.57
Tennessee,1987,1,35.9,3.08
Tennessee,1987,2,42.0,5.5
Tennessee,1987,3,50.3,2.81
Tennessee,1987,4,55.0,2.88
Tennessee,1987,5,71.0,3.21
Tennessee,1987,6,75.0,3.88
Tennessee,1987,7,77.6,3.6
Tennessee,1987,8,78.4,2.4
Tennessee,1987,9,69.3,3.5
Tennessee,1987,10,52.5,0.96
Tennessee,1987,11,50.7,4.63
Tennessee,1987,12,42.6,6.58
Tennessee,1988,1,32.8,4.35
Tennessee,1988,2,37.8,3.16
Tennessee,1988,3,48.5,3.22
Tennessee,1988,4,57.2,3.46
Tennessee,1988,5,64.5,2.45
Tennessee,1988,6,73.7,0.61
Tennessee,1988,7,77.2,5.53
Tennessee,1988,8,78.2,3.26
Tennessee,1988,9,69.7,5.11
Tennessee,1988,10,52.4,2.89
Tennessee,1988,11,49.3,7.51
Tennessee,1988,12,39.6,4.83
Tennessee,1989,1,42.8,6.81
Tennessee,1989,2,38.2,8.34
Tennessee,1989,3,51.1,6.17
Tennessee,1989,4,56.4,3.51
Tennessee,1989,5,62.8,5.04
Tennessee,1989,6,72.2,8.78
Tennessee,1989,7,76.0,6.06
Tennessee,1989,8,75.0,3.26
Tennessee,1989,9,68.4,6.72
Tennessee,1989,10,58.4,3.51
Tennessee,1989,11,48.2,4.49
Tennessee,1989,12,29.4,2.84
Tennessee,1990,1,43.8,4.9
Tennessee,1990,2,48.0,8.05
Tennessee,1990,3,51.3,5.29
Tennessee,1990,4,56.0,3.65
Tennessee,1990,5,64.0,5.33
Tennessee,1990,6,73.9,2.91
Tennessee,1990,7,76.3,4.0
Tennessee,1990,8,76.0,2.36
Tennessee,1990,9,71.4,3.11
Tennessee,1990,10,57.7,5.14
Tennessee,1990,11,51.7,3.38
Tennessee,1990,12,43.0,12.52
Tennessee,1991,1,38.4,3.14
Tennessee,1991,2,42.7,7.49
Tennessee,1991,3,50.8,6.42
Tennessee,1991,4,60.9,5.9
Tennessee,1991,5,70.2,6.56
Tennessee,1991,6,74.2,4.48
Tennessee,1991,7,78.1,3.27
Tennessee,1991,8,75.5,3.45
Tennessee,1991,9,70.2,3.03
Tennessee,1991,10,59.5,2.67
Tennessee,1991,11,45.4,3.78
Tennessee,1991,12,43.2,10.22
Tennessee,1992,1,38.6,3.17
Tennessee,1992,2,45.1,3.47
Tennessee,1992,3,48.3,5.22
Tennessee,1992,4,57.2,2.13
Tennessee,1992,5,63.4,3.18
Tennessee,1992,6,70.4,6.09
Tennessee,1992,7,76.9,5.32
Tennessee,1992,8,71.8,4.65
Tennessee,1992,9,68.6,4.6
Tennessee,1992,10,56.6,2.68
Tennessee,1992,11,47.8,4.5
Tennessee,1992,12,39.2,4.63
Tennessee,1993,1,40.9,3.92
Tennessee,1993,2,38.4,3.03
Tennessee,1993,3,45.1,5.35
Tennessee,1993,4,54.6,4.2
Tennessee,1993,5,65.4,4.85
Tennessee,1993,6,73.5,3.37
Tennessee,1993,7,80.5,2.35
Tennessee,1993,8,77.3,3.88
Tennessee,1993,9,68.3,4.19
Tennessee,1993,10,56.8,2.55
Tennessee,1993,11,46.1,3.77
Tennessee,1993,12,39.2,6.79
Tennessee,1994,1,32.0,5.96
Tennessee,1994,2,41.8,6.97
Tennessee,1994,3,48.2,9.59
Tennessee,1994,4,60.2,6.55
Tennessee,1994,5,61.9,3.86
Tennessee,1994,6,75.4,5.94
Tennessee,1994,7,75.8,5.36
Tennessee,1994,8,73.9,3.82
Tennessee,1994,9,66.9,2.91
Tennessee,1994,10,58.9,3.61
Tennessee,1994,11,52.8,3.93
Tennessee,1994,12,43.7,3.41
Tennessee,1995,1,38.2,5.51
Tennessee,1995,2,39.0,2.94
Tennessee,1995,3,51.8,4.11
Tennessee,1995,4,58.7,3.51
Tennessee,1995,5,66.2,6.07
Tennessee,1995,6,72.0,4.49
Tennessee,1995,7,77.3,4.02
Tennessee,1995,8,79.4,4.37
Tennessee,1995,9,68.2,3.36
Tennessee,1995,10,58.4,4.95
Tennessee,1995,11,42.8,5.79
Tennessee,1995,12,37.3,3.03
Tennessee,1996,1,35.8,5.77
Tennessee,1996,2,39.1,2.96
Tennessee,1996,3,43.5,5.89
Tennessee,1996,4,54.5,4.26
Tennessee,1996,5,68.6,4.94
Tennessee,1996,6,73.4,4.63
Tennessee,1996,7,75.6,6.37
Tennessee,1996,8,75.0,3.18
Tennessee,1996,9,67.5,6.41
Tennessee,1996,10,58.5,3.07
Tennessee,1996,11,44.5,6.63
Tennessee,1996,12,42.7,5.96
Tennessee,1997,1,37.0,4.97
Tennessee,1997,2,45.0,4.76
Tennessee,1997,3,52.9,9.22
Tennessee,1997,4,53.0,4.17
Tennessee,1997,5,61.5,5.33
Tennessee,1997,6,70.9,7.56
Tennessee,1997,7,77.5,2.6
Tennessee,1997,8,74.2,3.73
Tennessee,1997,9,69.6,4.6
Tennessee,1997,10,57.7,3.15
Tennessee,1997,11,43.9,3.01
Tennessee,1997,12,38.9,3.41
Tennessee,1998,1,42.6,5.53
Tennessee,1998,2,44.4,4.7
Tennessee,1998,3,48.4,4.58
Tennessee,1998,4,56.8,8.4
Tennessee,1998,5,69.5,4.72
Tennessee,1998,6,75.8,8.09
Tennessee,1998,7,78.0,6.21
Tennessee,1998,8,76.4,2.87
Tennessee,1998,9,74.4,1.13
Tennessee,1998,10,61.6,2.45
Tennessee,1998,11,50.7,1.96
Tennessee,1998,12,43.3,6.93
Tennessee,1999,1,42.0,8.76
Tennessee,1999,2,44.7,3.3
Tennessee,1999,3,44.8,4.59
Tennessee,1999,4,61.4,4.01
Tennessee,1999,5,65.8,4.23
Tennessee,1999,6,74.4,5.64
Tennessee,1999,7,79.4,3.78
Tennessee,1999,8,77.0,1.38
Tennessee,1999,9,69.3,1.29
Tennessee,1999,10,58.4,2.55
Tennessee,1999,11,52.8,3.29
Tennessee,1999,12,41.5,3.23
Tennessee,2000,1,37.8,3.58
Tennessee,2000,2,45.4,3.72
Tennessee,2000,3,52.5,4.47
Tennessee,2000,4,55.3,6.44
Tennessee,2000,5,68.8,4.59
Tennessee,2000,6,74.1,4.19
Tennessee,2000,7,76.8,2.95
Tennessee,2000,8,77.1,2.6
Tennessee,2000,9,69.6,3.38
Tennessee,2000,10,61.1,0.35
Tennessee,2000,11,46.9,5.1
Tennessee,2000,12,30.6,3.65
Tennessee,2001,1,34.3,3.71
Tennessee,2001,2,44.7,6.93
Tennessee,2001,3,44.6,3.33
Tennessee,2001,4,61.3,2.93
Tennessee,2001,5,66.9,4.42
Tennessee,2001,6,71.9,4.36
Tennessee,2001,7,77.1,4.84
Tennessee,2001,8,76.7,4.21
Tennessee,2001,9,67.6,3.57
Tennessee,2001,10,56.5,4.54
Tennessee,2001,11,53.0,5.68
Tennessee,2001,12,44.4,5.48
Tennessee,2002,1,40.3,6.65
Tennessee,2002,2,40.5,2.19
Tennessee,2002,3,48.3,9.14
Tennessee,2002,4,60.9,2.43
Tennessee,2002,5,64.2,5.55
Tennessee,2002,6,74.9,2.45
Tennessee,2002,7,78.8,4.14
Tennessee,2002,8,77.8,3.33
Tennessee,2002,9,73.3,7.3
Tennessee,2002,10,60.9,5.23
Tennessee,2002,11,45.3,4.23
Tennessee,2002,12,39.5,6.58
Tennessee,2003,1,32.2,2.1
Tennessee,2003,2,38.5,9.66
Tennessee,2003,3,51.3,2.54
Tennessee,2003,4,59.4,5.14
Tennessee,2003,5,66.5,9.71
Tennessee,2003,6,70.6,5.15
Tennessee,2003,7,76.2,5.79
Tennessee,2003,8,77.1,4.41
Tennessee,2003,9,68.1,5.64
Tennessee,2003,10,58.5,2.03
Tennessee,2003,11,52.8,5.77
Tennessee,2003,12,38.9,3.82
Tennessee,2004,1,36.9,3.33
Tennessee,2004,2,39.4,5.07
Tennessee,2004,3,52.7,4.8
Tennessee,2004,4,57.2,4.92
Tennessee,2004,5,70.1,5.28
Tennessee,2004,6,73.7,5.83
Tennessee,2004,7,75.6,4.85
Tennessee,2004,8,72.2,4.14
Tennessee,2004,9,69.6,4.36
Tennessee,2004,10,62.8,5.29
Tennessee,2004,11,53.0,6.77
Tennessee,2004,12,38.7,6.61
Tennessee,2005,1,42.8,4.29
Tennessee,2005,2,44.4,4.17
Tennessee,2005,3,47.0,3.35
Tennessee,2005,4,57.9,6.05
Tennessee,2005,5,63.3,1.62
Tennessee,2005,6,74.0,4.22
Tennessee,2005,7,78.0,5.35
Tennessee,2005,8,78.9,5.74
Tennessee,2005,9,72.6,2.63
Tennessee,2005,10,59.3,0.62
Tennessee,2005,11,50.4,3.66
Tennessee,2005,12,36.4,2.98
Tennessee,2006,1,45.0,6.37
Tennessee,2006,2,38.5,2.96
Tennessee,2006,3,49.6,3.19
Tennessee,2006,4,63.2,5.49
Tennessee,2006,5,65.0,4.13
Tennessee,2006,6,73.2,3.38
Tennessee,2006,7,78.0,3.65
Tennessee,2006,8,79.2,4.09
Tennessee,2006,9,67.2,4.67
Tennessee,2006,10,56.1,3.65
Tennessee,2006,11,48.4,3.9
Tennessee,2006,12,43.3,3.39
Tennessee,2007,1,40.2,4.12
Tennessee,2007,2,35.9,2.16
Tennessee,2007,3,56.4,2.21
Tennessee,2007,4,55.2,3.74
Tennessee,2007,5,68.7,1.8
Tennessee,2007,6,75.2,2.86
Tennessee,2007,7,76.2,3.69
Tennessee,2007,8,82.6,1.35
Tennessee,2007,9,73.0,3.02
Tennessee,2007,10,63.2,4.73
Tennessee,2007,11,48.2,3.57
Tennessee,2007,12,44.5,4.47
Tennessee,2008,1,36.4,3.45
Tennessee,2008,2,42.2,4.01
Tennessee,2008,3,48.8,6.52
Tennessee,2008,4,57.2,5.76
Tennessee,2008,5,64.8,4.99
Tennessee,2008,6,75.4,2.48
Tennessee,2008,7,76.8,3.94
Tennessee,2008,8,75.2,3.3
Tennessee,2008,9,71.2,1.26
Tennessee,2008,10,57.9,3.26
Tennessee,2008,11,45.2,2.67
Tennessee,2008,12,40.4,8.13
Tennessee,2009,1,35.3,4.61
Tennessee,2009,2,42.3,2.66
Tennessee,2009,3,50.3,4.52
Tennessee,2009,4,57.2,4.33
Tennessee,2009,5,66.4,8.36
Tennessee,2009,6,75.6,3.66
Tennessee,2009,7,73.7,6.96
Tennessee,2009,8,74.9,3.34
Tennessee,2009,9,70.6,7.13
Tennessee,2009,10,56.3,6.81
Tennessee,2009,11,50.5,2.02
Tennessee,2009,12,37.9,5.88
Tennessee,2010,1,32.8,5.3
Tennessee,2010,2,33.7,3.12
Tennessee,2010,3,47.2,3.88
Tennessee,2010,4,60.9,3.09
Tennessee,2010,5,69.1,9.01
Tennessee,2010,6,78.4,3.33
Tennessee,2010,7,79.8,4.34
Tennessee,2010,8,79.9,4.37
Tennessee,2010,9,71.6,2.02
Tennessee,2010,10,59.2,2.75
Tennessee,2010,11,49.8,5.64
Tennessee,2010,12,32.7,2.8
Tennessee,2011,1,33.9,3.18
Tennessee,2011,2,43.1,4.21
Tennessee,2011,3,50.6,6.96
Tennessee,2011,4,61.0,9.83
Tennessee,2011,5,65.7,5.02
Tennessee,2011,6,76.5,5.68
Tennessee,2011,7,80.0,3.17
Tennessee,2011,8,77.8,1.58
Tennessee,2011,9,68.1,6.56
Tennessee,2011,10,56.8,2.55
Tennessee,2011,11,51.0,7.56
Tennessee,2011,12,42.8,6.29
Tennessee,2012,1,42.4,4.88
Tennessee,2012,2,44.5,2.9
Tennessee,2012,3,59.8,4.86
Tennessee,2012,4,60.0,2.01
Tennessee,2012,5,70.4,3.25
Tennessee,2012,6,73.6,2.15
Tennessee,2012,7,80.5,5.75
Tennessee,2012,8,75.6,3.58
Tennessee,2012,9,69.1,5.81
Tennessee,2012,10,56.7,4.09
Tennessee,2012,11,45.8,1.7
Tennessee,2012,12,45.6,5.91
Tennessee,2013,1,41.0,8.64
Tennessee,2013,2,40.8,3.01
Tennessee,2013,3,42.7,4.97
Tennessee,2013,4,56.8,7.88
Tennessee,2013,5,65.0,5.66
Tennessee,2013,6,74.2,5.83
Tennessee,2013,7,74.8,6.96
Tennessee,2013,8,74.7,4.25
Tennessee,2013,9,70.7,3.72
Tennessee,2013,10,59.5,1.85
Tennessee,2013,11,44.8,3.71
Tennessee,2013,12,40.4,6.79
Tennessee,2014,1,30.0,2.7
Tennessee,2014,2,38.3,5.18
Tennessee,2014,3,45.0,3.93
Tennessee,2014,4,58.6,5.81
Tennessee,2014,5,67.3,2.91
Tennessee,2014,6,74.8,6.82
Tennessee,2014,7,73.4,4.13
Tennessee,2014,8,75.9,5.0
Tennessee,2014,9,70.7,2.22
Tennessee,2014,10,60.2,7.01
Tennessee,2014,11,42.4,3.23
Tennessee,2014,12,42.8,4.59
Tennessee,2015,1,36.1,2.81
Tennessee,2015,2,31.4,4.56
Tennessee,2015,3,49.0,5.41
Tennessee,2015,4,60.1,5.96
Tennessee,2015,5,68.0,3.68
Tennessee,2015,6,75.9,4.76
Tennessee,2015,7,78.3,6.48
Tennessee,2015,8,74.2,4.53
Tennessee,2015,9,70.9,2.73
Tennessee,2015,10,59.7,3.96
Tennessee,2015,11,53.5,6.38
Tennessee,2015,12,51.3,7.9
Tennessee,2016,1,34.8,2.76
Tennessee,2016,2,42.5,5.79
Tennessee,2016,3,53.9,5.16
Tennessee,2016,4,59.5,3.2
Tennessee,2016,5,65.3,3.8
Tennessee,2016,6,76.5,3.99
Tennessee,2016,7,79.8,4.86
Tennessee,2016,8,79.0,5.03
Tennessee,2016,9,74.1,1.8
Tennessee,2016,10,64.6,0.73
Tennessee,2016,11,52.7,3.05
Tennessee,2016,12,40.9,6.87
Tennessee,2017,1,44.9,4.24
Tennessee,2017,2,48.9,2.38
Tennessee,2017,3,51.1,5.77
Tennessee,2017,4,63.1,6.61
Tennessee,2017,5,66.6,5.95
Tennessee,2017,6,73.0,4.37
Tennessee,2017,7,78.1,5.36
Tennessee,2017,8,74.6,4.9
Tennessee,2017,9,69.1,4.31
Tennessee,2017,10,60.8,4.92
Tennessee,2017,11,49.9,2.78
Tennessee,2017,12,39.5,4.63
Tennessee,2018,1,32.9,2.55
Tennessee,2018,2,48.5,10.73
Tennessee,2018,3,48.2,5.67
Tennessee,2018,4,52.9,5.97
Tennessee,2018,5,72.3,4.99
Tennessee,2018,6,76.5,5.74
Tennessee,2018,7,78.1,3.52
Tennessee,2018,8,76.5,4.26
Tennessee,2018,9,74.9,7.29
Tennessee,2018,10,61.0,3.57
Tennessee,2018,11,44.4,5.51
Tennessee,2018,12,42.7,7.34
Tennessee,2019,1,39.4,5.78
Tennessee,2019,2,46.7,12.07
Tennessee,2019,3,46.9,4.26
Tennessee,2019,4,59.3,5.84
Tennessee,2019,5,70.1,3.71
Tennessee,2019,6,73.4,6.47
Tennessee,2019,7,77.8,6.13
Tennessee,2019,8,76.9,3.97
Tennessee,2019,9,76.4,0.5
Tennessee,2019,10,61.7,7.28
Tennessee,2019,11,44.2,4.74
Tennessee,2019,12,45.2,6.17
Tennessee,2020,1,43.0,6.73
Tennessee,2020,2,43.4,9.18
Tennessee,2020,3,54.7,8.15
Tennessee,2020,4,55.4,6.56
Tennessee,2020,5,64.0,4.56
Tennessee,2020,6,73.5,3.88
Tennessee,2020,7,79.2,4.76
Tennessee,2020,8,76.4,5.93
Tennessee,2020,9,69.9,4.37
Tennessee,2020,10,60.4,4.97
Tennessee,2020,11,51.9,1.98
Tennessee,2020,12,39.5,4.66
Tennessee,2021,1,39.7,3.32
